SampleAutoID,StationID,Strata,Bay,Date,Year,vented trap count,vent count BSB,vent CPUE,ventless trap count,ventless count BSB,ventless CPUE,AVG,SCPT
6307,3393,31,BuzzardsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
6308,3313,31,BuzzardsBay,8/7/2009,2009,3,0,0,3,1,0.333333333,0.166666667,1
6309,3225,31,BuzzardsBay,8/7/2009,2009,3,1,0.333333333,3,0,0,0.166666667,1
6310,3227,31,BuzzardsBay,8/7/2009,2009,3,1,0.333333333,3,5,1.666666667,1,6
6311,3229,31,BuzzardsBay,8/7/2009,2009,3,0,0,3,4,1.333333333,0.666666667,4
6312,3137,31,BuzzardsBay,8/7/2009,2009,3,1,0.333333333,3,2,0.666666667,0.5,3
6313,3138,31,BuzzardsBay,8/7/2009,2009,3,1,0.333333333,3,19,6.333333333,3.333333333,20
6314,3318,31,BuzzardsBay,8/7/2009,2009,3,1,0.333333333,3,1,0.333333333,0.333333333,2
6315,3724,31,BuzzardsBay,8/10/2009,2009,3,1,0.333333333,3,0,0,0.166666667,1
6316,3722,31,BuzzardsBay,8/10/2009,2009,3,0,0,3,3,1,0.5,3
6317,3639,33,BuzzardsBay,8/10/2009,2009,3,0,0,3,6,2,1,6
6318,3555,31,BuzzardsBay,8/10/2009,2009,3,1,0.333333333,3,6,2,1.166666667,7
6319,3553,33,BuzzardsBay,8/10/2009,2009,3,0,0,3,3,1,0.5,3
6320,3472,31,BuzzardsBay,8/10/2009,2009,3,0,0,2,2,1,0.5,3
6321,3393,31,BuzzardsBay,8/10/2009,2009,3,0,0,3,1,0.333333333,0.166666667,1
6322,3313,31,BuzzardsBay,8/10/2009,2009,3,1,0.333333333,3,2,0.666666667,0.5,3
6323,3225,31,BuzzardsBay,8/10/2009,2009,3,1,0.333333333,3,1,0.333333333,0.333333333,2
6324,3227,31,BuzzardsBay,8/10/2009,2009,3,0,0,3,5,1.666666667,0.833333333,5
6325,3229,31,BuzzardsBay,8/10/2009,2009,3,0,0,3,1,0.333333333,0.166666667,1
6326,3137,31,BuzzardsBay,8/10/2009,2009,3,1,0.333333333,3,0,0,0.166666667,1
6327,3138,31,BuzzardsBay,8/10/2009,2009,3,1,0.333333333,3,2,0.666666667,0.5,3
6328,3318,31,BuzzardsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6329,4402,33,BuzzardsBay,8/18/2009,2009,3,0,0,3,2,0.666666667,0.333333333,2
6330,4204,33,BuzzardsBay,8/18/2009,2009,3,0,0,3,0,0,0,0
6331,3905,33,BuzzardsBay,8/18/2009,2009,3,0,0,3,0,0,0,0
6332,4213,33,BuzzardsBay,8/18/2009,2009,3,3,1,3,2,0.666666667,0.833333333,5
6333,4282,33,BuzzardsBay,8/18/2009,2009,3,2,0.666666667,3,1,0.333333333,0.5,3
6334,4352,33,BuzzardsBay,8/18/2009,2009,3,2,0.666666667,3,5,1.666666667,1.166666667,7
6335,4452,33,BuzzardsBay,8/18/2009,2009,3,2,0.666666667,3,2,0.666666667,0.666666667,4
6336,4507,33,BuzzardsBay,8/18/2009,2009,3,0,0,3,3,1,0.5,3
6337,4652,33,BuzzardsBay,8/18/2009,2009,3,0,0,3,6,2,1,6
6338,4678,33,BuzzardsBay,8/18/2009,2009,3,0,0,3,1,0.333333333,0.166666667,1
6339,4402,33,BuzzardsBay,8/21/2009,2009,3,0,0,3,7,2.333333333,1.166666667,7
6340,4204,33,BuzzardsBay,8/21/2009,2009,3,0,0,3,3,1,0.5,3
6341,3905,33,BuzzardsBay,8/21/2009,2009,3,1,0.333333333,3,2,0.666666667,0.5,3
6342,4213,33,BuzzardsBay,8/21/2009,2009,3,2,0.666666667,3,0,0,0.333333333,2
6343,4282,33,BuzzardsBay,8/21/2009,2009,3,4,1.333333333,3,1,0.333333333,0.833333333,5
6344,4352,33,BuzzardsBay,8/21/2009,2009,3,2,0.666666667,3,9,3,1.833333333,11
6345,4452,33,BuzzardsBay,8/21/2009,2009,3,2,0.666666667,3,0,0,0.333333333,2
6346,4507,33,BuzzardsBay,8/21/2009,2009,3,0,0,3,5,1.666666667,0.833333333,5
6347,4652,33,BuzzardsBay,8/21/2009,2009,3,0,0,3,7,2.333333333,1.166666667,7
6348,4678,33,BuzzardsBay,8/21/2009,2009,3,0,0,3,1,0.333333333,0.166666667,1
6349,3724,31,BuzzardsBay,9/8/2009,2009,3,0,0,3,3,1,0.5,3
6350,3722,31,BuzzardsBay,9/8/2009,2009,3,0,0,3,6,2,1,6
6351,3639,33,BuzzardsBay,9/8/2009,2009,3,1,0.333333333,3,3,1,0.666666667,4
6352,3553,33,BuzzardsBay,9/8/2009,2009,3,1,0.333333333,3,6,2,1.166666667,7
6353,3472,31,BuzzardsBay,9/8/2009,2009,3,1,0.333333333,3,1,0.333333333,0.333333333,2
6354,3393,31,BuzzardsBay,9/8/2009,2009,1,0,0,2,0,0,0,0
6355,3313,31,BuzzardsBay,9/8/2009,2009,3,0,0,3,2,0.666666667,0.333333333,2
6356,3225,31,BuzzardsBay,9/8/2009,2009,3,2,0.666666667,3,5,1.666666667,1.166666667,7
6357,3227,31,BuzzardsBay,9/8/2009,2009,3,0,0,3,4,1.333333333,0.666666667,4
6358,3229,31,BuzzardsBay,9/8/2009,2009,3,1,0.333333333,3,1,0.333333333,0.333333333,2
6359,3137,31,BuzzardsBay,9/8/2009,2009,3,1,0.333333333,3,0,0,0.166666667,1
6360,3138,31,BuzzardsBay,9/8/2009,2009,3,0,0,3,2,0.666666667,0.333333333,2
6361,3724,31,BuzzardsBay,9/12/2009,2009,3,1,0.333333333,3,1,0.333333333,0.333333333,2
6362,3722,31,BuzzardsBay,9/12/2009,2009,3,0,0,3,8,2.666666667,1.333333333,8
6363,3639,33,BuzzardsBay,9/12/2009,2009,3,0,0,3,1,0.333333333,0.166666667,1
6364,3555,31,BuzzardsBay,9/12/2009,2009,3,0,0,3,7,2.333333333,1.166666667,7
6365,3553,33,BuzzardsBay,9/12/2009,2009,3,2,0.666666667,3,3,1,0.833333333,5
6366,3472,31,BuzzardsBay,9/12/2009,2009,3,0,0,3,1,0.333333333,0.166666667,1
6367,3393,31,BuzzardsBay,9/12/2009,2009,1,0,0,2,1,0.5,0.25,1.5
6368,3313,31,BuzzardsBay,9/12/2009,2009,3,0,0,3,5,1.666666667,0.833333333,5
6369,3225,31,BuzzardsBay,9/12/2009,2009,3,0,0,3,0,0,0,0
6370,3227,31,BuzzardsBay,9/12/2009,2009,3,1,0.333333333,3,4,1.333333333,0.833333333,5
6371,3229,31,BuzzardsBay,9/12/2009,2009,3,0,0,3,2,0.666666667,0.333333333,2
6372,3137,31,BuzzardsBay,9/12/2009,2009,3,0,0,3,0,0,0,0
6373,3138,31,BuzzardsBay,9/12/2009,2009,3,1,0.333333333,3,3,1,0.666666667,4
6374,3318,31,BuzzardsBay,9/12/2009,2009,3,0,0,3,2,0.666666667,0.333333333,2
6375,4402,33,BuzzardsBay,9/14/2009,2009,3,0,0,3,5,1.666666667,0.833333333,5
6376,4204,33,BuzzardsBay,9/14/2009,2009,3,0,0,3,1,0.333333333,0.166666667,1
6377,3905,33,BuzzardsBay,9/14/2009,2009,3,1,0.333333333,3,4,1.333333333,0.833333333,5
6378,4213,33,BuzzardsBay,9/14/2009,2009,3,1,0.333333333,3,5,1.666666667,1,6
6379,4282,33,BuzzardsBay,9/14/2009,2009,3,4,1.333333333,3,6,2,1.666666667,10
6380,4352,33,BuzzardsBay,9/14/2009,2009,3,0,0,3,6,2,1,6
6381,4452,33,BuzzardsBay,9/14/2009,2009,3,1,0.333333333,3,3,1,0.666666667,4
6382,4507,33,BuzzardsBay,9/14/2009,2009,3,0,0,3,9,3,1.5,9
6383,4652,33,BuzzardsBay,9/14/2009,2009,3,0,0,3,6,2,1,6
6384,4678,33,BuzzardsBay,9/14/2009,2009,3,0,0,3,10,3.333333333,1.666666667,10
6385,4402,33,BuzzardsBay,9/17/2009,2009,3,0,0,3,6,2,1,6
6386,4204,33,BuzzardsBay,9/17/2009,2009,3,0,0,3,1,0.333333333,0.166666667,1
6387,3905,33,BuzzardsBay,9/17/2009,2009,3,1,0.333333333,3,3,1,0.666666667,4
6388,4213,33,BuzzardsBay,9/17/2009,2009,3,2,0.666666667,3,4,1.333333333,1,6
6389,4282,33,BuzzardsBay,9/17/2009,2009,3,2,0.666666667,3,7,2.333333333,1.5,9
6390,4352,33,BuzzardsBay,9/17/2009,2009,3,1,0.333333333,3,6,2,1.166666667,7
6391,4452,33,BuzzardsBay,9/17/2009,2009,3,1,0.333333333,3,2,0.666666667,0.5,3
6392,4507,33,BuzzardsBay,9/17/2009,2009,3,0,0,3,2,0.666666667,0.333333333,2
6393,4652,33,BuzzardsBay,9/17/2009,2009,3,4,1.333333333,3,5,1.666666667,1.5,9
6394,4678,33,BuzzardsBay,9/17/2009,2009,3,0,0,3,6,2,1,6
7196,4278,33,BuzzardsBay,6/3/2010,2010,3,0,0,3,0,0,0,0
7197,4212,33,BuzzardsBay,6/3/2010,2010,3,1,0.333333333,3,0,0,0.166666667,1
7198,4280,33,BuzzardsBay,6/3/2010,2010,3,3,1,3,2,0.666666667,0.833333333,5
7199,4557,33,BuzzardsBay,6/3/2010,2010,2,2,1,3,6,2,1.5,9
7200,4599,33,BuzzardsBay,6/3/2010,2010,3,0,0,3,10,3.333333333,1.666666667,10
7201,4454,33,BuzzardsBay,6/3/2010,2010,3,2,0.666666667,3,3,1,0.833333333,5
7202,4351,33,BuzzardsBay,6/3/2010,2010,3,5,1.666666667,3,9,3,2.333333333,14
7203,4283,33,BuzzardsBay,6/3/2010,2010,3,1,0.333333333,3,6,2,1.166666667,7
7204,4220,33,BuzzardsBay,6/3/2010,2010,3,0,0,3,0,0,0,0
7205,4059,33,BuzzardsBay,6/3/2010,2010,3,1,0.333333333,3,2,0.666666667,0.5,3
7206,4059,33,BuzzardsBay,6/8/2010,2010,3,3,1,3,2,0.666666667,0.833333333,5
7207,4220,33,BuzzardsBay,6/8/2010,2010,3,1,0.333333333,3,1,0.333333333,0.333333333,2
7208,4283,33,BuzzardsBay,6/8/2010,2010,3,6,2,3,10,3.333333333,2.666666667,16
7209,4351,33,BuzzardsBay,6/8/2010,2010,3,3,1,3,6,2,1.5,9
7210,4454,33,BuzzardsBay,6/8/2010,2010,3,2,0.666666667,3,2,0.666666667,0.666666667,4
7211,4599,33,BuzzardsBay,6/8/2010,2010,3,1,0.333333333,3,2,0.666666667,0.5,3
7212,4557,33,BuzzardsBay,6/8/2010,2010,3,2,0.666666667,3,5,1.666666667,1.166666667,7
7213,4280,33,BuzzardsBay,6/8/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7214,4212,33,BuzzardsBay,6/8/2010,2010,3,0,0,3,3,1,0.5,3
7215,4278,33,BuzzardsBay,6/8/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7216,3897,33,BuzzardsBay,6/15/2010,2010,3,0,0,3,4,1.333333333,0.666666667,4
7217,3724,31,BuzzardsBay,6/15/2010,2010,3,1,0.333333333,3,3,1,0.666666667,4
7218,3640,31,BuzzardsBay,6/15/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7219,3555,31,BuzzardsBay,6/15/2010,2010,3,0,0,3,0,0,0,0
7220,3472,31,BuzzardsBay,6/15/2010,2010,3,0,0,3,0,0,0,0
7221,3392,31,BuzzardsBay,6/15/2010,2010,3,0,0,3,7,2.333333333,1.166666667,7
7222,3393,31,BuzzardsBay,6/15/2010,2010,3,0,0,3,0,0,0,0
7223,3314,31,BuzzardsBay,6/15/2010,2010,3,0,0,3,0,0,0,0
7224,3226,31,BuzzardsBay,6/15/2010,2010,3,0,0,3,0,0,0,0
7225,3227,31,BuzzardsBay,6/15/2010,2010,3,1,0.333333333,3,0,0,0.166666667,1
7226,3135,31,BuzzardsBay,6/15/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7227,3230,31,BuzzardsBay,6/15/2010,2010,3,0,0,3,0,0,0,0
7228,3318,31,BuzzardsBay,6/15/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7229,3818,33,BuzzardsBay,6/15/2010,2010,3,1,0.333333333,3,2,0.666666667,0.5,3
7230,3897,33,BuzzardsBay,6/18/2010,2010,3,0,0,3,3,1,0.5,3
7231,3724,31,BuzzardsBay,6/18/2010,2010,3,1,0.333333333,3,15,5,2.666666667,16
7232,3640,31,BuzzardsBay,6/18/2010,2010,3,0,0,3,0,0,0,0
7233,3555,31,BuzzardsBay,6/18/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7234,3472,31,BuzzardsBay,6/18/2010,2010,3,0,0,3,0,0,0,0
7235,3392,31,BuzzardsBay,6/18/2010,2010,3,1,0.333333333,3,7,2.333333333,1.333333333,8
7236,3393,31,BuzzardsBay,6/18/2010,2010,3,0,0,3,0,0,0,0
7237,3314,31,BuzzardsBay,6/18/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7238,3226,31,BuzzardsBay,6/18/2010,2010,3,0,0,3,0,0,0,0
7239,3227,31,BuzzardsBay,6/18/2010,2010,3,0,0,3,0,0,0,0
7240,3135,31,BuzzardsBay,6/18/2010,2010,3,0,0,3,0,0,0,0
7241,3230,31,BuzzardsBay,6/18/2010,2010,3,0,0,3,0,0,0,0
7242,3318,31,BuzzardsBay,6/18/2010,2010,3,0,0,3,0,0,0,0
7243,3818,33,BuzzardsBay,6/18/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7244,3897,33,BuzzardsBay,7/6/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7245,3724,31,BuzzardsBay,7/6/2010,2010,3,0,0,3,4,1.333333333,0.666666667,4
7246,3640,31,BuzzardsBay,7/6/2010,2010,3,0,0,3,0,0,0,0
7247,3555,31,BuzzardsBay,7/6/2010,2010,3,0,0,3,0,0,0,0
7248,3472,31,BuzzardsBay,7/6/2010,2010,2,0,0,3,0,0,0,0
7249,3392,31,BuzzardsBay,7/6/2010,2010,3,0,0,3,11,3.666666667,1.833333333,11
7250,3393,31,BuzzardsBay,7/6/2010,2010,3,0,0,3,0,0,0,0
7251,3314,31,BuzzardsBay,7/6/2010,2010,3,0,0,3,0,0,0,0
7252,3226,31,BuzzardsBay,7/6/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7253,3227,31,BuzzardsBay,7/6/2010,2010,3,0,0,3,3,1,0.5,3
7254,3135,31,BuzzardsBay,7/6/2010,2010,3,0,0,3,5,1.666666667,0.833333333,5
7255,3230,31,BuzzardsBay,7/6/2010,2010,3,1,0.333333333,3,1,0.333333333,0.333333333,2
7256,3318,31,BuzzardsBay,7/6/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7257,3818,33,BuzzardsBay,7/6/2010,2010,3,1,0.333333333,3,3,1,0.666666667,4
7258,3897,33,BuzzardsBay,7/9/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7259,3724,31,BuzzardsBay,7/9/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7260,3640,31,BuzzardsBay,7/9/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7261,3555,31,BuzzardsBay,7/9/2010,2010,3,0,0,3,0,0,0,0
7262,3472,31,BuzzardsBay,7/9/2010,2010,3,1,0.333333333,3,0,0,0.166666667,1
7263,3392,31,BuzzardsBay,7/9/2010,2010,3,0,0,3,8,2.666666667,1.333333333,8
7264,3393,31,BuzzardsBay,7/9/2010,2010,3,0,0,3,0,0,0,0
7265,3314,31,BuzzardsBay,7/9/2010,2010,3,0,0,3,0,0,0,0
7266,3226,31,BuzzardsBay,7/9/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7267,3227,31,BuzzardsBay,7/9/2010,2010,3,0,0,3,7,2.333333333,1.166666667,7
7268,3135,31,BuzzardsBay,7/9/2010,2010,3,5,1.666666667,3,5,1.666666667,1.666666667,10
7269,3230,31,BuzzardsBay,7/9/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7270,3318,31,BuzzardsBay,7/9/2010,2010,3,0,0,3,3,1,0.5,3
7271,3818,33,BuzzardsBay,7/9/2010,2010,3,0,0,3,4,1.333333333,0.666666667,4
7272,3897,33,BuzzardsBay,8/6/2010,2010,3,0,0,3,4,1.333333333,0.666666667,4
7273,3724,31,BuzzardsBay,8/6/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7274,3640,31,BuzzardsBay,8/6/2010,2010,3,0,0,3,3,1,0.5,3
7275,3555,31,BuzzardsBay,8/6/2010,2010,3,0,0,3,0,0,0,0
7276,3472,31,BuzzardsBay,8/6/2010,2010,3,0,0,3,0,0,0,0
7277,3393,31,BuzzardsBay,8/6/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7278,3314,31,BuzzardsBay,8/6/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7279,3226,31,BuzzardsBay,8/6/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7280,3227,31,BuzzardsBay,8/6/2010,2010,3,2,0.666666667,3,3,1,0.833333333,5
7281,3135,31,BuzzardsBay,8/6/2010,2010,3,1,0.333333333,3,8,2.666666667,1.5,9
7282,3230,31,BuzzardsBay,8/6/2010,2010,3,1,0.333333333,3,0,0,0.166666667,1
7283,3318,31,BuzzardsBay,8/6/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7284,3818,33,BuzzardsBay,8/6/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7285,3818,33,BuzzardsBay,8/12/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7286,3318,31,BuzzardsBay,8/12/2010,2010,3,0,0,3,8,2.666666667,1.333333333,8
7287,3230,31,BuzzardsBay,8/12/2010,2010,3,0,0,3,0,0,0,0
7288,3135,31,BuzzardsBay,8/12/2010,2010,3,0,0,3,0,0,0,0
7289,3227,31,BuzzardsBay,8/12/2010,2010,3,2,0.666666667,3,3,1,0.833333333,5
7290,3226,31,BuzzardsBay,8/12/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7291,3314,31,BuzzardsBay,8/12/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7292,3392,31,BuzzardsBay,8/12/2010,2010,3,1,0.333333333,3,11,3.666666667,2,12
7293,3393,31,BuzzardsBay,8/12/2010,2010,3,1,0.333333333,3,0,0,0.166666667,1
7294,3472,31,BuzzardsBay,8/12/2010,2010,3,1,0.333333333,3,2,0.666666667,0.5,3
7295,3555,31,BuzzardsBay,8/12/2010,2010,3,0,0,3,0,0,0,0
7296,3640,31,BuzzardsBay,8/12/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7297,3724,31,BuzzardsBay,8/12/2010,2010,3,1,0.333333333,3,4,1.333333333,0.833333333,5
7298,3897,33,BuzzardsBay,8/12/2010,2010,3,0,0,3,0,0,0,0
7323,4278,33,BuzzardsBay,7/21/2010,2010,3,0,0,3,4,1.333333333,0.666666667,4
7324,4212,33,BuzzardsBay,7/21/2010,2010,3,0,0,3,3,1,0.5,3
7325,4280,33,BuzzardsBay,7/21/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7327,4557,33,BuzzardsBay,7/21/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7328,4599,33,BuzzardsBay,7/21/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7329,4454,33,BuzzardsBay,7/21/2010,2010,3,0,0,3,0,0,0,0
7330,4351,33,BuzzardsBay,7/21/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7331,4220,33,BuzzardsBay,7/21/2010,2010,3,0,0,3,0,0,0,0
7332,4283,33,BuzzardsBay,7/21/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7333,4059,33,BuzzardsBay,7/21/2010,2010,3,1,0.333333333,3,1,0.333333333,0.333333333,2
7334,4278,33,BuzzardsBay,7/26/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7335,4212,33,BuzzardsBay,7/26/2010,2010,3,0,0,3,4,1.333333333,0.666666667,4
7336,4280,33,BuzzardsBay,7/26/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7337,4557,33,BuzzardsBay,7/26/2010,2010,3,0,0,3,3,1,0.5,3
7338,4599,33,BuzzardsBay,7/26/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7339,4454,33,BuzzardsBay,7/26/2010,2010,3,1,0.333333333,3,2,0.666666667,0.5,3
7340,4351,33,BuzzardsBay,7/26/2010,2010,3,0,0,3,0,0,0,0
7341,4220,33,BuzzardsBay,7/26/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7342,4283,33,BuzzardsBay,7/26/2010,2010,3,1,0.333333333,3,2,0.666666667,0.5,3
7343,4059,33,BuzzardsBay,7/25/2010,2010,3,0,0,3,8,2.666666667,1.333333333,8
7344,4278,33,BuzzardsBay,8/13/2010,2010,3,2,0.666666667,3,1,0.333333333,0.5,3
7345,4212,33,BuzzardsBay,8/13/2010,2010,3,1,0.333333333,3,1,0.333333333,0.333333333,2
7346,4280,33,BuzzardsBay,8/13/2010,2010,3,0,0,2,0,0,0,0
7347,4557,33,BuzzardsBay,8/13/2010,2010,3,1,0.333333333,2,1,0.5,0.416666667,2.5
7348,4599,33,BuzzardsBay,8/13/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7349,4454,33,BuzzardsBay,8/13/2010,2010,3,0,0,3,7,2.333333333,1.166666667,7
7350,4351,33,BuzzardsBay,8/13/2010,2010,3,1,0.333333333,3,1,0.333333333,0.333333333,2
7351,4220,33,BuzzardsBay,8/13/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7352,4283,33,BuzzardsBay,8/13/2010,2010,3,1,0.333333333,3,8,2.666666667,1.5,9
7353,4059,33,BuzzardsBay,8/13/2010,2010,3,1,0.333333333,3,0,0,0.166666667,1
7354,4278,33,BuzzardsBay,8/16/2010,2010,3,0,0,3,3,1,0.5,3
7355,4212,33,BuzzardsBay,8/16/2010,2010,3,0,0,3,4,1.333333333,0.666666667,4
7356,4280,33,BuzzardsBay,8/16/2010,2010,3,0,0,3,0,0,0,0
7357,4557,33,BuzzardsBay,8/16/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7358,4599,33,BuzzardsBay,8/16/2010,2010,3,0,0,3,3,1,0.5,3
7359,4454,33,BuzzardsBay,8/16/2010,2010,3,0,0,3,0,0,0,0
7360,4351,33,BuzzardsBay,8/16/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7361,4220,33,BuzzardsBay,8/16/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7362,4283,33,BuzzardsBay,8/16/2010,2010,3,0,0,3,3,1,0.5,3
7363,4059,33,BuzzardsBay,8/16/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7364,4278,33,BuzzardsBay,9/1/2010,2010,3,0,0,3,5,1.666666667,0.833333333,5
7365,4212,33,BuzzardsBay,9/1/2010,2010,2,0,0,3,8,2.666666667,1.333333333,8
7366,4280,33,BuzzardsBay,9/1/2010,2010,3,0,0,3,3,1,0.5,3
7367,4557,33,BuzzardsBay,9/1/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7368,4599,33,BuzzardsBay,9/1/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7369,4454,33,BuzzardsBay,9/1/2010,2010,3,0,0,3,5,1.666666667,0.833333333,5
7370,4351,33,BuzzardsBay,9/1/2010,2010,3,1,0.333333333,3,6,2,1.166666667,7
7371,4220,33,BuzzardsBay,9/1/2010,2010,3,1,0.333333333,3,2,0.666666667,0.5,3
7372,4283,33,BuzzardsBay,9/1/2010,2010,3,2,0.666666667,3,3,1,0.833333333,5
7373,4059,33,BuzzardsBay,9/1/2010,2010,3,0,0,3,0,0,0,0
7374,4278,33,BuzzardsBay,9/5/2010,2010,3,1,0.333333333,3,1,0.333333333,0.333333333,2
7375,4212,33,BuzzardsBay,9/5/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7376,4280,33,BuzzardsBay,9/5/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7377,4557,33,BuzzardsBay,9/5/2010,2010,3,0,0,3,0,0,0,0
7378,4599,33,BuzzardsBay,9/5/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7379,4454,33,BuzzardsBay,9/5/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7380,4351,33,BuzzardsBay,9/5/2010,2010,3,0,0,3,10,3.333333333,1.666666667,10
7381,4220,33,BuzzardsBay,9/5/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7382,4283,33,BuzzardsBay,9/5/2010,2010,3,1,0.333333333,3,5,1.666666667,1,6
7383,4059,33,BuzzardsBay,9/5/2010,2010,3,1,0.333333333,3,1,0.333333333,0.333333333,2
7396,3897,33,BuzzardsBay,9/21/2010,2010,3,1,0.333333333,3,4,1.333333333,0.833333333,5
7397,3724,31,BuzzardsBay,9/21/2010,2010,3,1,0.333333333,3,3,1,0.666666667,4
7398,3640,31,BuzzardsBay,9/21/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7399,3555,31,BuzzardsBay,9/21/2010,2010,3,1,0.333333333,3,2,0.666666667,0.5,3
7400,3472,31,BuzzardsBay,9/21/2010,2010,3,1,0.333333333,3,4,1.333333333,0.833333333,5
7401,3392,31,BuzzardsBay,9/21/2010,2010,3,0,0,3,5,1.666666667,0.833333333,5
7402,3393,31,BuzzardsBay,9/21/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7403,3314,31,BuzzardsBay,9/21/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7404,3226,31,BuzzardsBay,9/21/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7405,3227,31,BuzzardsBay,9/21/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7406,3135,31,BuzzardsBay,9/21/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7407,3230,31,BuzzardsBay,9/21/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7408,3318,31,BuzzardsBay,9/21/2010,2010,3,0,0,3,0,0,0,0
7409,3818,33,BuzzardsBay,9/21/2010,2010,3,2,0.666666667,3,8,2.666666667,1.666666667,10
7410,3897,33,BuzzardsBay,9/24/2010,2010,3,1,0.333333333,3,0,0,0.166666667,1
7411,3724,31,BuzzardsBay,9/24/2010,2010,3,1,0.333333333,3,9,3,1.666666667,10
7412,3640,31,BuzzardsBay,9/24/2010,2010,3,0,0,3,4,1.333333333,0.666666667,4
7413,3555,31,BuzzardsBay,9/24/2010,2010,3,0,0,3,2,0.666666667,0.333333333,2
7414,3472,31,BuzzardsBay,9/24/2010,2010,3,0,0,3,0,0,0,0
7415,3392,31,BuzzardsBay,9/24/2010,2010,3,0,0,3,3,1,0.5,3
7416,3393,31,BuzzardsBay,9/24/2010,2010,3,0,0,3,1,0.333333333,0.166666667,1
7417,3314,31,BuzzardsBay,9/24/2010,2010,3,0,0,3,0,0,0,0
7418,3226,31,BuzzardsBay,9/24/2010,2010,3,1,0.333333333,3,0,0,0.166666667,1
7419,3227,31,BuzzardsBay,9/24/2010,2010,3,0,0,3,0,0,0,0
7420,3135,31,BuzzardsBay,9/24/2010,2010,3,0,0,3,0,0,0,0
7421,3230,31,BuzzardsBay,9/24/2010,2010,3,0,0,3,0,0,0,0
7422,3318,31,BuzzardsBay,9/24/2010,2010,3,0,0,3,6,2,1,6
7423,3818,33,BuzzardsBay,9/24/2010,2010,3,3,1,3,5,1.666666667,1.333333333,8
7806,88031,31,BuzzardsBay,6/15/2011,2011,3,0,0,3,0,0,0,0
7807,86979,31,BuzzardsBay,6/15/2011,2011,3,0,0,3,0,0,0,0
7808,85928,31,BuzzardsBay,6/15/2011,2011,3,0,0,3,0,0,0,0
