SampleAutoID,StationID,Strata,Bay,Date,Year,vent trap count,vent count BSB,vent CPUE,ventless trap count,ventless count BSB,ventless CPUE,AVG,SCPT
5698,8134,33,MassachusettsBay,7/2/2008,2008,3,0,0,3,0,0,0,0
5701,6988,31,MassachusettsBay,10/8/2008,2008,3,0,0,3,0,0,0,0
5702,8235,31,MassachusettsBay,7/2/2008,2008,3,0,0,3,0,0,0,0
5704,8306,31,MassachusettsBay,7/2/2008,2008,3,0,0,3,0,0,0,0
5706,7155,32,MassachusettsBay,10/8/2008,2008,3,0,0,3,0,0,0,0
5707,7157,32,MassachusettsBay,10/8/2008,2008,3,0,0,3,0,0,0,0
5708,8521,33,MassachusettsBay,7/2/2008,2008,3,0,0,3,0,0,0,0
5710,7535,32,MassachusettsBay,10/8/2008,2008,3,0,0,3,0,0,0,0
5711,8209,31,MassachusettsBay,7/2/2008,2008,3,0,0,3,0,0,0,0
5712,7528,31,MassachusettsBay,10/8/2008,2008,3,0,0,3,0,0,0,0
5713,6763,32,MassachusettsBay,7/2/2008,2008,3,0,0,3,0,0,0,0
5715,7449,33,MassachusettsBay,10/8/2008,2008,3,0,0,3,0,0,0,0
5716,7522,33,MassachusettsBay,10/8/2008,2008,3,0,0,3,0,0,0,0
5718,7521,33,MassachusettsBay,10/8/2008,2008,3,0,0,3,0,0,0,0
5719,8211,32,MassachusettsBay,7/2/2008,2008,3,0,0,3,0,0,0,0
5722,8069,31,MassachusettsBay,7/2/2008,2008,3,0,0,3,0,0,0,0
5724,8146,32,MassachusettsBay,7/2/2008,2008,3,0,0,3,0,0,0,0
5726,7868,33,MassachusettsBay,7/2/2008,2008,3,0,0,3,0,0,0,0
5728,7682,32,MassachusettsBay,7/2/2008,2008,3,0,0,3,0,0,0,0
5731,7146,33,MassachusettsBay,6/13/2008,2008,3,0,0,3,0,0,0,0
5735,6988,31,MassachusettsBay,6/13/2008,2008,3,0,0,1,0,0,0,0
5737,6989,31,MassachusettsBay,6/13/2008,2008,3,0,0,3,0,0,0,0
5738,6642,31,MassachusettsBay,6/13/2008,2008,3,0,0,2,0,0,0,0
5741,7074,32,MassachusettsBay,6/13/2008,2008,3,0,0,3,0,0,0,0
5744,7155,32,MassachusettsBay,6/13/2008,2008,3,0,0,3,0,0,0,0
5746,7157,32,MassachusettsBay,6/13/2008,2008,3,0,0,3,0,0,0,0
5747,7535,32,MassachusettsBay,6/13/2008,2008,3,0,0,3,0,0,0,0
5748,7528,31,MassachusettsBay,6/13/2008,2008,3,0,0,3,0,0,0,0
5749,7449,33,MassachusettsBay,6/13/2008,2008,3,0,0,3,0,0,0,0
5750,7522,33,MassachusettsBay,6/13/2008,2008,3,0,0,3,0,0,0,0
5751,7521,33,MassachusettsBay,6/13/2008,2008,3,0,0,3,0,0,0,0
5752,7868,33,MassachusettsBay,6/4/2008,2008,3,0,0,3,0,0,0,0
5758,7146,33,MassachusettsBay,6/16/2008,2008,3,0,0,3,0,0,0,0
5760,6988,31,MassachusettsBay,6/16/2008,2008,3,0,0,3,0,0,0,0
5763,6989,31,MassachusettsBay,6/16/2008,2008,3,0,0,3,0,0,0,0
5764,6642,31,MassachusettsBay,6/16/2008,2008,3,0,0,3,0,0,0,0
5766,7074,32,MassachusettsBay,6/16/2008,2008,3,0,0,3,0,0,0,0
5768,7155,32,MassachusettsBay,6/16/2008,2008,3,0,0,3,0,0,0,0
5769,7157,32,MassachusettsBay,6/16/2008,2008,3,0,0,3,0,0,0,0
5770,7535,32,MassachusettsBay,6/16/2008,2008,3,0,0,3,0,0,0,0
5771,7528,31,MassachusettsBay,6/16/2008,2008,3,0,0,3,0,0,0,0
5772,7449,33,MassachusettsBay,6/16/2008,2008,3,0,0,3,0,0,0,0
5773,7522,33,MassachusettsBay,6/18/2008,2008,3,0,0,3,0,0,0,0
5774,7521,33,MassachusettsBay,6/16/2008,2008,3,0,0,3,0,0,0,0
5775,7146,33,MassachusettsBay,7/17/2008,2008,3,0,0,3,0,0,0,0
5776,6988,31,MassachusettsBay,7/17/2008,2008,3,0,0,3,0,0,0,0
5777,6989,31,MassachusettsBay,7/17/2008,2008,3,0,0,3,0,0,0,0
5778,6642,31,MassachusettsBay,7/17/2008,2008,3,0,0,3,0,0,0,0
5779,7074,32,MassachusettsBay,7/17/2008,2008,3,0,0,3,0,0,0,0
5780,7155,32,MassachusettsBay,7/17/2008,2008,3,0,0,3,0,0,0,0
5781,7157,32,MassachusettsBay,7/17/2008,2008,3,0,0,3,0,0,0,0
5782,7535,32,MassachusettsBay,7/17/2008,2008,3,0,0,3,0,0,0,0
5783,7522,33,MassachusettsBay,7/17/2008,2008,3,0,0,3,0,0,0,0
5784,7521,33,MassachusettsBay,7/17/2008,2008,3,0,0,3,0,0,0,0
5785,7528,31,MassachusettsBay,7/17/2008,2008,3,0,0,3,0,0,0,0
5786,7449,33,MassachusettsBay,7/17/2008,2008,3,0,0,2,0,0,0,0
5787,7146,33,MassachusettsBay,7/22/2008,2008,3,0,0,3,0,0,0,0
5788,6988,31,MassachusettsBay,7/22/2008,2008,3,0,0,3,0,0,0,0
5789,6989,31,MassachusettsBay,7/22/2008,2008,3,0,0,3,0,0,0,0
5790,6642,31,MassachusettsBay,7/22/2008,2008,3,0,0,3,0,0,0,0
5791,7074,32,MassachusettsBay,7/22/2008,2008,3,0,0,3,0,0,0,0
5792,7155,32,MassachusettsBay,7/22/2008,2008,3,0,0,3,0,0,0,0
5793,7157,32,MassachusettsBay,7/22/2008,2008,3,0,0,3,0,0,0,0
5794,7535,32,MassachusettsBay,7/22/2008,2008,3,0,0,3,0,0,0,0
5795,7528,31,MassachusettsBay,7/22/2008,2008,3,0,0,3,0,0,0,0
5796,7449,33,MassachusettsBay,7/22/2008,2008,3,0,0,3,0,0,0,0
5797,7522,33,MassachusettsBay,7/22/2008,2008,3,0,0,3,0,0,0,0
5798,7521,33,MassachusettsBay,7/22/2008,2008,3,0,0,3,0,0,0,0
5824,7146,33,MassachusettsBay,8/22/2008,2008,3,0,0,3,0,0,0,0
5825,6988,31,MassachusettsBay,8/22/2008,2008,3,0,0,3,0,0,0,0
5826,6989,31,MassachusettsBay,8/22/2008,2008,3,0,0,3,0,0,0,0
5827,6642,31,MassachusettsBay,8/22/2008,2008,3,0,0,3,0,0,0,0
5828,7074,32,MassachusettsBay,8/22/2008,2008,3,0,0,3,0,0,0,0
5829,7155,32,MassachusettsBay,8/22/2008,2008,3,0,0,3,0,0,0,0
5830,7157,32,MassachusettsBay,8/22/2008,2008,3,0,0,3,0,0,0,0
5831,7535,32,MassachusettsBay,8/22/2008,2008,3,0,0,3,0,0,0,0
5832,7528,31,MassachusettsBay,8/22/2008,2008,3,0,0,3,0,0,0,0
5833,7449,33,MassachusettsBay,8/22/2008,2008,3,0,0,3,0,0,0,0
5834,7522,33,MassachusettsBay,8/22/2008,2008,3,0,0,3,0,0,0,0
5835,7521,33,MassachusettsBay,8/22/2008,2008,3,0,0,3,0,0,0,0
5836,7146,33,MassachusettsBay,8/25/2008,2008,3,0,0,3,0,0,0,0
5837,6988,31,MassachusettsBay,8/25/2008,2008,3,0,0,3,0,0,0,0
5838,6989,31,MassachusettsBay,8/25/2008,2008,3,0,0,3,0,0,0,0
5839,6642,31,MassachusettsBay,8/25/2008,2008,3,0,0,3,0,0,0,0
5840,7074,32,MassachusettsBay,8/25/2008,2008,3,0,0,3,0,0,0,0
5841,7155,32,MassachusettsBay,8/25/2008,2008,3,0,0,3,0,0,0,0
5842,7157,32,MassachusettsBay,8/25/2008,2008,3,0,0,3,0,0,0,0
5843,7535,32,MassachusettsBay,8/25/2008,2008,3,0,0,3,0,0,0,0
5844,7528,31,MassachusettsBay,8/25/2008,2008,3,0,0,3,0,0,0,0
5845,7449,33,MassachusettsBay,8/25/2008,2008,3,0,0,3,0,0,0,0
5846,7522,33,MassachusettsBay,8/25/2008,2008,3,0,0,3,0,0,0,0
5847,7521,33,MassachusettsBay,8/25/2008,2008,3,0,0,3,0,0,0,0
5848,7868,33,MassachusettsBay,9/22/2008,2008,3,0,0,3,0,0,0,0
5849,8146,32,MassachusettsBay,9/22/2008,2008,3,0,0,3,0,0,0,0
5850,8069,31,MassachusettsBay,9/22/2008,2008,3,0,0,3,0,0,0,0
5851,8211,32,MassachusettsBay,9/22/2008,2008,3,0,0,3,0,0,0,0
5852,6763,32,MassachusettsBay,9/22/2008,2008,3,0,0,3,0,0,0,0
5853,8209,31,MassachusettsBay,9/22/2008,2008,3,0,0,3,0,0,0,0
5854,8521,33,MassachusettsBay,9/22/2008,2008,3,0,0,3,0,0,0,0
5855,8306,31,MassachusettsBay,9/22/2008,2008,3,0,0,3,0,0,0,0
5856,8235,31,MassachusettsBay,9/22/2008,2008,3,0,0,3,0,0,0,0
5857,8134,33,MassachusettsBay,9/22/2008,2008,3,0,0,3,1,0.333333333,0.166666667,1
5859,7682,32,MassachusettsBay,9/22/2008,2008,3,0,0,3,0,0,0,0
5860,7146,33,MassachusettsBay,10/11/2008,2008,3,0,0,3,0,0,0,0
5861,6988,31,MassachusettsBay,10/11/2008,2008,3,0,0,3,0,0,0,0
5862,6989,31,MassachusettsBay,10/11/2008,2008,3,0,0,3,0,0,0,0
5863,6642,31,MassachusettsBay,10/11/2008,2008,3,0,0,3,0,0,0,0
5864,7155,32,MassachusettsBay,10/11/2008,2008,3,0,0,3,0,0,0,0
5865,7157,32,MassachusettsBay,10/11/2008,2008,3,0,0,3,0,0,0,0
5866,7535,32,MassachusettsBay,10/11/2008,2008,3,0,0,3,0,0,0,0
5867,7528,31,MassachusettsBay,10/11/2008,2008,3,0,0,3,0,0,0,0
5868,7449,33,MassachusettsBay,10/11/2008,2008,3,0,0,3,0,0,0,0
5869,7522,33,MassachusettsBay,10/11/2008,2008,3,0,0,3,0,0,0,0
5870,7521,33,MassachusettsBay,10/11/2008,2008,3,0,0,3,0,0,0,0
5871,5210,33,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5872,5211,33,MassachusettsBay,9/8/2009,2009,3,1,0.333333333,3,0,0,0.166666667,1
5873,5252,33,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5875,5255,31,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5876,5374,33,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5877,5587,31,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5878,5547,32,MassachusettsBay,9/8/2009,2009,2,0,0,3,0,0,0,0
5879,5506,32,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5880,5465,32,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5881,5262,32,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5882,5141,31,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5883,5178,31,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5884,5252,33,MassachusettsBay,6/24/2009,2009,3,0,0,3,0,0,0,0
5885,5255,31,MassachusettsBay,6/24/2009,2009,3,0,0,3,0,0,0,0
5886,5374,33,MassachusettsBay,6/24/2009,2009,3,0,0,3,1,0.333333333,0.166666667,1
5887,5587,31,MassachusettsBay,6/24/2009,2009,3,0,0,3,0,0,0,0
5888,5547,32,MassachusettsBay,6/24/2009,2009,3,0,0,3,0,0,0,0
5889,5506,32,MassachusettsBay,6/24/2009,2009,3,0,0,3,0,0,0,0
5890,5465,32,MassachusettsBay,6/24/2009,2009,3,0,0,3,0,0,0,0
5891,5262,32,MassachusettsBay,6/24/2009,2009,3,0,0,3,0,0,0,0
5892,5141,31,MassachusettsBay,6/24/2009,2009,3,0,0,3,0,0,0,0
5893,5178,31,MassachusettsBay,6/24/2009,2009,2,0,0,4,0,0,0,0
5894,5211,33,MassachusettsBay,6/24/2009,2009,3,0,0,3,0,0,0,0
5895,5210,33,MassachusettsBay,6/24/2009,2009,3,0,0,3,0,0,0,0
5896,5252,33,MassachusettsBay,6/19/2009,2009,3,0,0,3,0,0,0,0
5897,5255,31,MassachusettsBay,6/19/2009,2009,3,0,0,3,0,0,0,0
5898,5374,33,MassachusettsBay,6/19/2009,2009,3,0,0,3,0,0,0,0
5899,5587,31,MassachusettsBay,6/19/2009,2009,3,0,0,3,0,0,0,0
5900,5547,32,MassachusettsBay,6/19/2009,2009,3,0,0,3,0,0,0,0
5901,5506,32,MassachusettsBay,6/19/2009,2009,3,0,0,3,0,0,0,0
5902,5465,32,MassachusettsBay,6/19/2009,2009,2,0,0,3,0,0,0,0
5903,5262,32,MassachusettsBay,6/19/2009,2009,3,0,0,3,0,0,0,0
5904,5178,31,MassachusettsBay,6/19/2009,2009,2,0,0,4,0,0,0,0
5905,5141,31,MassachusettsBay,6/19/2009,2009,3,0,0,3,0,0,0,0
5906,5211,33,MassachusettsBay,6/19/2009,2009,3,0,0,2,0,0,0,0
5907,5210,33,MassachusettsBay,6/19/2009,2009,3,0,0,2,1,0.5,0.25,1.5
5908,5210,33,MassachusettsBay,7/17/2009,2009,3,0,0,3,0,0,0,0
5909,5211,33,MassachusettsBay,7/17/2009,2009,3,0,0,3,0,0,0,0
5910,5252,33,MassachusettsBay,7/17/2009,2009,3,0,0,3,0,0,0,0
5911,5255,31,MassachusettsBay,7/17/2009,2009,3,0,0,3,0,0,0,0
5912,5374,33,MassachusettsBay,7/17/2009,2009,3,0,0,3,0,0,0,0
5913,5587,31,MassachusettsBay,7/17/2009,2009,3,0,0,3,0,0,0,0
5914,5547,32,MassachusettsBay,7/17/2009,2009,3,0,0,3,0,0,0,0
5915,5506,32,MassachusettsBay,7/17/2009,2009,3,0,0,3,0,0,0,0
5916,5465,32,MassachusettsBay,7/17/2009,2009,3,0,0,3,0,0,0,0
5917,5262,32,MassachusettsBay,7/17/2009,2009,3,0,0,3,0,0,0,0
5918,5178,31,MassachusettsBay,7/17/2009,2009,2,0,0,3,0,0,0,0
5919,5141,31,MassachusettsBay,7/19/2009,2009,3,0,0,3,0,0,0,0
5920,5252,33,MassachusettsBay,8/7/2009,2009,3,0,0,2,0,0,0,0
5921,5255,31,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5922,5374,33,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5923,5587,31,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5924,5547,32,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5925,5506,32,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5926,5262,32,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5927,5178,31,MassachusettsBay,8/7/2009,2009,2,0,0,2,0,0,0,0
5928,5141,31,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5929,5210,33,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5930,5211,33,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5931,7299,31,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
5932,7226,31,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
5933,7146,33,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
5934,7066,31,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
5935,6984,33,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
5936,7153,32,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
5937,7228,32,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
5938,7305,32,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
5939,7457,32,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
5940,7452,31,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
5941,7449,33,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
5942,7446,33,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
5943,6164,31,MassachusettsBay,6/8/2009,2009,3,0,0,3,0,0,0,0
5944,6228,31,MassachusettsBay,6/8/2009,2009,3,0,0,3,0,0,0,0
5945,6317,31,MassachusettsBay,6/8/2009,2009,3,0,0,3,0,0,0,0
5946,6319,32,MassachusettsBay,6/8/2009,2009,3,0,0,3,0,0,0,0
5947,6480,32,MassachusettsBay,6/8/2009,2009,3,0,0,3,0,0,0,0
5948,6481,32,MassachusettsBay,6/8/2009,2009,3,0,0,3,0,0,0,0
5949,6568,32,MassachusettsBay,6/8/2009,2009,3,0,0,3,0,0,0,0
5950,6557,31,MassachusettsBay,6/8/2009,2009,3,0,0,3,2,0.666666667,0.333333333,2
5951,6633,33,MassachusettsBay,6/8/2009,2009,3,0,0,3,0,0,0,0
5952,6383,33,MassachusettsBay,6/8/2009,2009,3,0,0,3,0,0,0,0
5953,6385,33,MassachusettsBay,6/8/2009,2009,3,0,0,3,0,0,0,0
5954,6027,33,MassachusettsBay,6/8/2009,2009,3,0,0,3,0,0,0,0
5955,6164,31,MassachusettsBay,9/4/2009,2009,3,0,0,3,0,0,0,0
5956,6228,31,MassachusettsBay,9/4/2009,2009,3,0,0,3,0,0,0,0
5957,6317,31,MassachusettsBay,9/4/2009,2009,3,0,0,3,0,0,0,0
5958,6319,32,MassachusettsBay,9/4/2009,2009,3,0,0,3,0,0,0,0
5959,6480,32,MassachusettsBay,9/4/2009,2009,3,0,0,3,0,0,0,0
5960,6481,32,MassachusettsBay,9/4/2009,2009,3,0,0,3,0,0,0,0
5961,6633,33,MassachusettsBay,9/4/2009,2009,3,0,0,3,0,0,0,0
5962,6383,33,MassachusettsBay,9/4/2009,2009,3,0,0,3,0,0,0,0
5963,6385,33,MassachusettsBay,9/4/2009,2009,3,0,0,3,0,0,0,0
5964,5210,33,MassachusettsBay,9/3/2009,2009,3,0,0,3,0,0,0,0
5965,5211,33,MassachusettsBay,9/3/2009,2009,3,0,0,3,0,0,0,0
5966,5252,33,MassachusettsBay,9/3/2009,2009,3,0,0,3,0,0,0,0
5967,5374,33,MassachusettsBay,9/3/2009,2009,3,0,0,3,0,0,0,0
5968,5587,31,MassachusettsBay,9/3/2009,2009,3,0,0,3,0,0,0,0
5970,5506,32,MassachusettsBay,9/3/2009,2009,3,0,0,3,0,0,0,0
5972,5262,32,MassachusettsBay,9/3/2009,2009,3,0,0,3,0,0,0,0
5973,5141,31,MassachusettsBay,9/3/2009,2009,3,0,0,3,0,0,0,0
5974,5178,31,MassachusettsBay,9/3/2009,2009,3,0,0,3,0,0,0,0
5975,5255,31,MassachusettsBay,9/3/2009,2009,3,0,0,3,0,0,0,0
5976,6164,31,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5977,6228,31,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5978,6317,31,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5979,6319,32,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5980,6480,32,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5981,6481,32,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5982,6633,33,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5983,6383,33,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5984,6385,33,MassachusettsBay,9/8/2009,2009,3,0,0,3,0,0,0,0
5985,6164,31,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5986,6228,31,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5987,6317,31,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5988,6319,32,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5989,6480,32,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5990,6481,32,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5991,6568,32,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5992,6557,31,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5993,6633,33,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5994,6383,33,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5995,6385,33,MassachusettsBay,8/7/2009,2009,3,0,0,3,0,0,0,0
5996,6164,31,MassachusettsBay,7/13/2009,2009,3,0,0,3,0,0,0,0
5997,6228,31,MassachusettsBay,7/13/2009,2009,3,0,0,3,0,0,0,0
5998,6317,31,MassachusettsBay,7/13/2009,2009,3,0,0,3,0,0,0,0
5999,6319,32,MassachusettsBay,7/13/2009,2009,3,0,0,3,0,0,0,0
6000,6480,32,MassachusettsBay,7/13/2009,2009,3,0,0,3,0,0,0,0
6001,6481,32,MassachusettsBay,7/13/2009,2009,3,0,0,3,0,0,0,0
6002,6568,32,MassachusettsBay,7/13/2009,2009,3,0,0,3,0,0,0,0
6003,6557,31,MassachusettsBay,7/13/2009,2009,3,0,0,3,0,0,0,0
6004,6633,33,MassachusettsBay,7/13/2009,2009,3,0,0,3,0,0,0,0
6005,6383,33,MassachusettsBay,7/13/2009,2009,3,0,0,3,0,0,0,0
6006,6385,33,MassachusettsBay,7/13/2009,2009,3,0,0,3,0,0,0,0
6007,6027,33,MassachusettsBay,7/13/2009,2009,3,0,0,3,0,0,0,0
6008,5252,33,MassachusettsBay,8/4/2009,2009,3,0,0,3,0,0,0,0
6009,5255,31,MassachusettsBay,8/4/2009,2009,3,0,0,3,0,0,0,0
6010,5374,33,MassachusettsBay,8/4/2009,2009,3,0,0,3,0,0,0,0
6011,5587,31,MassachusettsBay,8/4/2009,2009,3,0,0,3,0,0,0,0
6012,5547,32,MassachusettsBay,8/4/2009,2009,3,0,0,3,0,0,0,0
6013,5506,32,MassachusettsBay,8/4/2009,2009,3,0,0,3,0,0,0,0
6014,5210,33,MassachusettsBay,8/4/2009,2009,3,0,0,3,0,0,0,0
6015,4883,33,MassachusettsBay,9/24/2009,2009,3,0,0,3,0,0,0,0
6016,4934,33,MassachusettsBay,9/24/2009,2009,3,0,0,3,2,0.666666667,0.333333333,2
6017,5039,31,MassachusettsBay,9/24/2009,2009,3,0,0,3,0,0,0,0
6018,5071,31,MassachusettsBay,9/24/2009,2009,3,0,0,3,0,0,0,0
6019,5264,32,MassachusettsBay,9/24/2009,2009,3,0,0,3,0,0,0,0
6020,5267,32,MassachusettsBay,9/24/2009,2009,3,0,0,3,0,0,0,0
6021,5268,32,MassachusettsBay,9/24/2009,2009,3,0,0,3,0,0,0,0
6022,5188,32,MassachusettsBay,9/24/2009,2009,3,0,0,3,0,0,0,0
6023,5079,31,MassachusettsBay,9/24/2009,2009,3,0,0,3,0,0,0,0
6024,5043,31,MassachusettsBay,9/24/2009,2009,3,0,0,3,0,0,0,0
6025,4785,33,MassachusettsBay,9/24/2009,2009,3,0,0,3,0,0,0,0
6026,4783,33,MassachusettsBay,9/24/2009,2009,3,0,0,3,1,0.333333333,0.166666667,1
6027,6164,31,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6028,6228,31,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6029,6317,31,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6030,6319,32,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6031,6480,32,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6032,6481,32,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6033,6568,32,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6034,6557,31,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6035,6633,33,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6036,6383,33,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6037,6385,33,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6038,6027,33,MassachusettsBay,8/10/2009,2009,3,0,0,3,0,0,0,0
6040,6164,31,MassachusettsBay,6/5/2009,2009,3,0,0,3,0,0,0,0
6041,6228,31,MassachusettsBay,6/5/2009,2009,3,0,0,3,0,0,0,0
6042,6317,31,MassachusettsBay,6/5/2009,2009,3,0,0,3,0,0,0,0
6043,6319,32,MassachusettsBay,6/5/2009,2009,3,0,0,3,0,0,0,0
6044,6480,32,MassachusettsBay,6/5/2009,2009,3,0,0,3,0,0,0,0
6045,6481,32,MassachusettsBay,6/5/2009,2009,3,0,0,3,0,0,0,0
6046,6568,32,MassachusettsBay,6/5/2009,2009,3,0,0,3,0,0,0,0
6047,6557,31,MassachusettsBay,6/5/2009,2009,3,0,0,3,0,0,0,0
6048,6633,33,MassachusettsBay,6/5/2009,2009,3,0,0,3,0,0,0,0
6049,6383,33,MassachusettsBay,6/5/2009,2009,3,0,0,3,0,0,0,0
6050,6385,33,MassachusettsBay,6/5/2009,2009,3,0,0,3,0,0,0,0
6051,6027,33,MassachusettsBay,6/5/2009,2009,3,0,0,3,0,0,0,0
6052,4883,33,MassachusettsBay,6/25/2009,2009,3,0,0,3,0,0,0,0
6053,4934,33,MassachusettsBay,6/25/2009,2009,3,0,0,3,2,0.666666667,0.333333333,2
6054,5039,31,MassachusettsBay,6/25/2009,2009,3,0,0,3,0,0,0,0
6055,5071,31,MassachusettsBay,6/25/2009,2009,3,0,0,3,0,0,0,0
6056,5264,32,MassachusettsBay,6/25/2009,2009,2,0,0,3,0,0,0,0
6057,5267,32,MassachusettsBay,6/25/2009,2009,3,0,0,3,0,0,0,0
6058,5268,32,MassachusettsBay,6/25/2009,2009,3,0,0,3,0,0,0,0
6059,5188,32,MassachusettsBay,6/25/2009,2009,3,0,0,3,0,0,0,0
6060,5079,31,MassachusettsBay,6/25/2009,2009,3,0,0,3,0,0,0,0
6061,5043,31,MassachusettsBay,6/25/2009,2009,3,1,0.333333333,3,0,0,0.166666667,1
6062,4785,33,MassachusettsBay,6/25/2009,2009,3,0,0,3,9,3,1.5,9
6063,4783,33,MassachusettsBay,6/25/2009,2009,3,0,0,3,4,1.333333333,0.666666667,4
6064,7299,31,MassachusettsBay,6/26/2009,2009,3,0,0,3,0,0,0,0
6065,7226,31,MassachusettsBay,6/26/2009,2009,3,0,0,3,0,0,0,0
6066,7146,33,MassachusettsBay,6/26/2009,2009,3,0,0,3,0,0,0,0
6067,7066,31,MassachusettsBay,6/26/2009,2009,3,3,1,3,0,0,0.5,3
6068,6984,33,MassachusettsBay,6/26/2009,2009,3,0,0,3,3,1,0.5,3
6069,7228,32,MassachusettsBay,6/26/2009,2009,1,0,0,1,0,0,0,0
6070,7305,32,MassachusettsBay,6/26/2009,2009,3,0,0,3,0,0,0,0
6071,7457,32,MassachusettsBay,6/26/2009,2009,3,0,0,3,0,0,0,0
6072,7452,31,MassachusettsBay,6/26/2009,2009,3,0,0,3,0,0,0,0
6074,7449,33,MassachusettsBay,6/26/2009,2009,3,0,0,3,0,0,0,0
6075,7446,33,MassachusettsBay,6/26/2009,2009,3,0,0,3,0,0,0,0
6076,4883,33,MassachusettsBay,6/20/2009,2009,3,0,0,3,0,0,0,0
6077,4934,33,MassachusettsBay,6/20/2009,2009,3,0,0,3,0,0,0,0
6078,5039,31,MassachusettsBay,6/20/2009,2009,3,0,0,3,0,0,0,0
6079,5071,31,MassachusettsBay,6/20/2009,2009,3,0,0,3,0,0,0,0
6080,5264,32,MassachusettsBay,6/20/2009,2009,3,0,0,3,0,0,0,0
6081,5267,32,MassachusettsBay,6/20/2009,2009,3,0,0,3,0,0,0,0
6082,5268,32,MassachusettsBay,6/20/2009,2009,3,0,0,3,0,0,0,0
